506     2	2
507     0	2
508     1	1.73205080756888
509     -2	2.44948974278318
510     0	2
511     0	0
512     -2	1.4142135623731
513     1	1
514     0	1.4142135623731
515     3	1.73205080756888
516     1	1
517     1	1
518     2	1.4142135623731
519     -1	1.73205080756888
520     -1	2.23606797749979
521     -1	1.73205080756888
522     0	2
523     -1	1
524     0	2
525     2	2
526     2	1.4142135623731
527     0	1.4142135623731
528     0	0
529     2	1.4142135623731
530     -1	1
531     2	1.4142135623731
532     0	1.4142135623731
533     -1	1.73205080756888
534     -1	2.23606797749979
535     1	2.64575131106459
536     0	1.4142135623731
537     2	1.4142135623731
538     -3	1.73205080756888
539     0	0
540     1	2.23606797749979
541     3	2.64575131106459
542     3	2.64575131106459
543     0	2
544     1	1.73205080756888
545     2	2
546     -1	1
547     0	2.44948974278318
548     2	2
549     1	1.73205080756888
550     0	1.4142135623731
551     0	1.4142135623731
552     0	1.4142135623731
553     -1	1.73205080756888
554     1	1.73205080756888
555     3	2.23606797749979
556     0	1.4142135623731
557     -2	2
558     0	0
559     -1	1.73205080756888
560     1	1.73205080756888
561     3	2.23606797749979
562     0	1.4142135623731
563     -1	1.73205080756888
564     0	1.4142135623731
565     -3	1.73205080756888
566     0	2.44948974278318
567     2	2
568     3	2.64575131106459
569     6	2.82842712474619
570     0	2
571     -1	1.73205080756888
572     -2	1.4142135623731
573     1	1
574     5	2.23606797749979
575     -1	1.73205080756888
576     4	2.82842712474619
577     2	1.4142135623731
578     -1	1
579     -1	1
580     1	1.73205080756888
581     1	1
582     3	1.73205080756888
583     -1	1.73205080756888
584     0	1.4142135623731
585     3	1.73205080756888
586     6	2.44948974278318
587     2	2
588     -1	2.23606797749979
589     0	0
590     2	1.4142135623731
591     1	1
592     -3	2.64575131106459
593     -1	1
594     -1	1.73205080756888
595     -2	2
596     1	1.73205080756888
597     0	1.4142135623731
598     -2	1.4142135623731
599     1	2.23606797749979
600     2	2
601     1	1
602     1	2.23606797749979
603     1	1
604     -1	1
605     0	1.4142135623731
606     1	1.73205080756888
607     0	1.4142135623731
608     1	1.73205080756888
609     -4	2.82842712474619
610     1	1
611     0	0
612     0	1.4142135623731
613     -3	2.23606797749979
614     -1	2.23606797749979
615     -3	1.73205080756888
616     3	1.73205080756888
617     -1	2.23606797749979
618     -3	2.23606797749979
619     2	1.4142135623731
620     2	2
621     -2	1.4142135623731
622     -1	1.73205080756888
623     -1	2.23606797749979
624     -1	1
625     2	2
626     2	2
627     -1	1.73205080756888
628     1	1
629     0	1.4142135623731
630     1	1.73205080756888
631     -2	2
632     -1	1.73205080756888
633     -3	3
634     1	2.64575131106459
635     2	1.4142135623731
636     -1	1.73205080756888
637     2	1.4142135623731
638     3	1.73205080756888
639     -2	3.46410161513775
640     2	1.4142135623731
641     0	1.4142135623731
642     3	1.73205080756888
643     -2	2
644     -1	1.73205080756888
645     -2	1.4142135623731
646     1	1
647     -3	1.73205080756888
648     0	2
649     0	2
650     1	1
651     -4	3.16227766016838
652     1	2.23606797749979
653     3	1.73205080756888
654     -1	1.73205080756888
655     1	2.23606797749979
656     3	2.23606797749979
657     0	2
658     0	1.4142135623731
659     0	0
660     0	1.4142135623731
661     3	2.64575131106459
662     -3	1.73205080756888
663     3	2.64575131106459
664     -3	1.73205080756888
665     -2	1.4142135623731
666     2	2.44948974278318
667     -2	1.4142135623731
668     1	1
669     0	1.4142135623731
670     3	2.23606797749979
671     -1	2.23606797749979
672     1	1.73205080756888
673     -2	2
674     1	1
675     -2	2
676     0	0
677     0	1.4142135623731
678     3	1.73205080756888
679     3	1.73205080756888
680     -4	2
681     1	1
682     0	1.4142135623731
683     2	2
684     -1	2.64575131106459
685     -1	2.23606797749979
686     1	2.23606797749979
687     -2	2
688     -2	1.4142135623731
689     3	2.64575131106459
690     1	1.73205080756888
691     -2	1.4142135623731
692     2	1.4142135623731
693     -1	1.73205080756888
694     -1	2.23606797749979
695     -1	1.73205080756888
696     1	2.23606797749979
697     1	1.73205080756888
698     0	1.4142135623731
699     -1	2.64575131106459
700     0	2
701     0	1.4142135623731
702     1	1.73205080756888
703     3	1.73205080756888
704     2	2.44948974278318
705     2	2.44948974278318
706     3	3
707     0	1.4142135623731
708     1	1.73205080756888
709     0	1.4142135623731
710     0	2
711     -2	1.4142135623731
712     1	2.23606797749979
713     0	0
714     0	1.4142135623731
715     1	1.73205080756888
716     -1	1
717     -1	1.73205080756888
718     0	1.4142135623731
719     -3	1.73205080756888
720     -1	1.73205080756888
721     3	2.23606797749979
722     1	1.73205080756888
723     0	0
724     0	2
725     -1	1
726     2	1.4142135623731
727     1	1
728     2	1.4142135623731
729     0	1.4142135623731
730     2	2.44948974278318
731     -1	1
732     0	1.4142135623731
733     3	1.73205080756888
734     -1	2.64575131106459
735     1	1.73205080756888
736     -1	1
737     -2	2
738     -2	2
739     0	2
740     -1	1
741     2	2
742     0	2
743     0	1.4142135623731
744     0	1.4142135623731
745     -2	2
746     -1	1.73205080756888
747     2	2.44948974278318
748     -1	1
749     0	1.4142135623731
750     -5	3
751     0	1.4142135623731
752     -1	1
753     2	1.4142135623731
754     0	2
755     0	0
756     -1	1.73205080756888
757     -1	1
758     2	1.4142135623731
759     -2	2
760     0	1.4142135623731
761     -1	1
762     -2	2
763     -1	1
764     -2	2
765     -2	2.44948974278318
766     1	1.73205080756888
767     1	1
768     -2	2
769     3	2.23606797749979
770     -2	1.4142135623731
771     1	1.73205080756888
772     -2	1.4142135623731
773     1	1
774     -2	2.44948974278318
775     -1	1
776     4	2.44948974278318
777     -2	1.4142135623731
778     1	2.23606797749979
779     1	1.73205080756888
780     1	1.73205080756888
781     -1	1.73205080756888
782     -3	1.73205080756888
783     -1	1.73205080756888
784     0	2
785     0	1.4142135623731
786     -1	1.73205080756888
787     0	1.4142135623731
788     -3	2.23606797749979
789     -1	1.73205080756888
790     3	2.23606797749979
791     0	2
792     2	2
793     2	1.4142135623731
794     2	1.4142135623731
795     -3	2.23606797749979
796     1	1.73205080756888
797     1	1
798     0	1.4142135623731
799     0	1.4142135623731
800     -1	1.73205080756888
801     1	1.73205080756888
802     -1	2.64575131106459
803     -3	2.23606797749979
804     -2	2
805     -1	1
806     0	1.4142135623731
807     2	2.44948974278318
808     -1	1.73205080756888
809     -2	2
810     0	1.4142135623731
811     -2	1.4142135623731
812     0	1.4142135623731
813     0	1.4142135623731
814     -1	1
815     -2	1.4142135623731
816     1	1.73205080756888
817     2	2
818     0	1.4142135623731
819     2	1.4142135623731
820     -3	1.73205080756888
821     2	2
822     3	1.73205080756888
823     0	1.4142135623731
824     -1	1.73205080756888
825     -4	2.44948974278318
826     -3	1.73205080756888
827     -1	1.73205080756888
828     1	1.73205080756888
829     0	1.4142135623731
830     1	1
831     4	2.44948974278318
832     1	1.73205080756888
833     -1	1
834     -1	1.73205080756888
835     0	2
836     0	0
837     2	1.4142135623731
838     1	2.23606797749979
839     0	0
840     1	1.73205080756888
841     1	2.64575131106459
842     -1	1
843     -2	2.44948974278318
844     0	1.4142135623731
845     -2	2
846     1	1
847     -2	1.4142135623731
848     0	2.44948974278318
849     1	2.23606797749979
850     -1	1.73205080756888
851     0	1.4142135623731
852     1	1.73205080756888
853     0	1.4142135623731
854     -1	1
855     0	1.4142135623731
856     -1	1
857     3	2.64575131106459
858     0	1.4142135623731
859     -2	2.44948974278318
860     0	2
861     1	1
862     -1	1.73205080756888
863     -1	1.73205080756888
864     -1	1.73205080756888
865     -2	2.44948974278318
866     1	1.73205080756888
867     -1	1
868     -1	2.23606797749979
869     -1	1
870     0	2
871     0	0
872     2	1.4142135623731
873     3	1.73205080756888
874     0	2.44948974278318
875     -1	1.73205080756888
876     -1	1
877     -1	1.73205080756888
878     -1	1.73205080756888
879     0	1.4142135623731
880     0	1.4142135623731
881     -1	1.73205080756888
882     2	1.4142135623731
883     -2	1.4142135623731
884     -2	1.4142135623731
885     3	1.73205080756888
886     0	2
887     2	1.4142135623731
888     -2	2
889     -1	1
890     0	2
891     3	2.23606797749979
892     -2	1.4142135623731
893     1	1
894     -1	1.73205080756888
895     -2	2.44948974278318
896     1	1.73205080756888
897     -1	1.73205080756888
898     1	1
899     -3	2.64575131106459
900     -2	2
901     0	1.4142135623731
902     4	2
903     1	1.73205080756888
904     1	1
905     0	2.44948974278318
906     1	1
907     1	1.73205080756888
908     -1	1.73205080756888
909     -3	1.73205080756888
910     0	2
911     -1	1
912     1	1.73205080756888
913     -8	2.82842712474619
914     -2	1.4142135623731
915     1	1
916     -3	2.64575131106459
917     3	2.23606797749979
918     -2	1.4142135623731
919     1	1
920     0	2
921     0	2
922     0	0
923     -1	1
924     -3	1.73205080756888
925     0	1.4142135623731
926     4	2
927     2	2
928     4	2.44948974278318
929     -1	1.73205080756888
930     -1	1.73205080756888
931     0	2
932     -1	2.23606797749979
933     -1	1
934     -1	1
935     5	2.64575131106459
936     0	2
937     -2	2
938     0	1.4142135623731
939     3	2.23606797749979
940     -2	2
941     -1	1.73205080756888
942     3	1.73205080756888
943     0	1.4142135623731
944     1	1
945     0	2
946     0	1.4142135623731
947     -5	2.23606797749979
948     1	2.23606797749979
949     -1	1
950     0	0
951     1	1.73205080756888
952     1	1.73205080756888
953     2	1.4142135623731
954     -1	1.73205080756888
955     -1	1.73205080756888
956     -1	1.73205080756888
957     0	1.4142135623731
958     -1	1
959     3	1.73205080756888
960     1	1
961     1	1
962     0	1.4142135623731
963     2	2
964     -1	1.73205080756888
965     1	1
966     1	1.73205080756888
967     1	1
968     1	1
969     2	2
970     -1	1
971     0	0
972     0	2
973     2	1.4142135623731
974     3	1.73205080756888
975     3	1.73205080756888
976     0	0
977     -3	1.73205080756888
978     -4	2.44948974278318
979     0	2
980     1	2.23606797749979
981     0	2.44948974278318
982     1	1
983     -2	1.4142135623731
984     1	1
985     1	2.23606797749979
986     2	2
987     -1	1.73205080756888
988     1	1
989     0	1.4142135623731
990     -1	1
991     0	1.4142135623731
992     -2	1.4142135623731
993     4	2
994     3	2.23606797749979
995     -1	1
996     0	2
997     1	1.73205080756888
998     0	1.4142135623731
999     1	1
1000    0	1.4142135623731
1001    -1	1
1002    0	1.4142135623731
1003    2	2.82842712474619
1004    0	1.4142135623731
1005    1	1.73205080756888
1006    -1	1
1007    0	1.4142135623731
1008    1	1.73205080756888
1009    0	2.44948974278318
1010    1	2.23606797749979
1011    1	1
1012    2	1.4142135623731
1013    -1	1
1014    -2	2
1015    -2	1.4142135623731
1016    0	0
1017    0	1.4142135623731
1018    2	2
1019    4	2.82842712474619
1020    -3	2.23606797749979
1021    0	1.4142135623731
1022    -1	2.23606797749979
1023    0	1.4142135623731
1024    2	2
1025    0	2
1026    -2	1.4142135623731
1027    3	1.73205080756888
1028    -2	1.4142135623731
1029    2	1.4142135623731
1030    3	1.73205080756888
1031    1	1.73205080756888
1032    -3	3
1033    2	1.4142135623731
1034    2	1.4142135623731
1035    0	1.4142135623731
1036    1	1.73205080756888
1037    -1	1.73205080756888
1038    1	1.73205080756888
1039    1	1
1040    2	2
1041    4	2.44948974278318
1042    -2	1.4142135623731
1043    -1	2.23606797749979
1044    0	1.4142135623731
1045    2	2
1046    -1	1
1047    0	1.4142135623731
1048    -2	2
1049    -3	2.23606797749979
1050    -2	1.4142135623731
1051    -2	2
1052    -2	1.4142135623731
1053    -2	2.82842712474619
1054    0	2
1055    -2	1.4142135623731
1056    -2	1.4142135623731
1057    0	0
1058    -1	1.73205080756888
1059    1	1.73205080756888
1060    0	2
1061    -1	1.73205080756888
1062    2	1.4142135623731
1063    -1	1.73205080756888
1064    0	1.4142135623731
1065    0	2
1066    0	0
1067    3	1.73205080756888
1068    -3	2.23606797749979
1069    2	2
1070    1	1
1071    2	2
1072    1	1
1073    1	1.73205080756888
1074    0	2
1075    -2	1.4142135623731
1076    0	2
1077    0	2
1078    0	1.4142135623731
1079    0	1.4142135623731
1080    2	2
1081    0	2
1082    1	1.73205080756888
1083    2	1.4142135623731
1084    1	2.23606797749979
1085    -2	1.4142135623731
1086    1	1
1087    -2	2
1088    0	1.4142135623731
1089    -1	1.73205080756888
1090    0	2.44948974278318
1091    -2	2.82842712474619
1092    -1	1
1093    -3	1.73205080756888
1094    2	2
1095    -3	1.73205080756888
1096    2	1.4142135623731
1097    -3	1.73205080756888
1098    -1	1
1099    0	2
1100    1	1
1101    0	0
1102    1	2.23606797749979
1103    0	1.4142135623731
1104    0	1.4142135623731
1105    1	2.23606797749979
1106    4	2
1107    -2	2
1108    -3	1.73205080756888
1109    1	2.23606797749979
1110    1	2.23606797749979
1111    0	1.4142135623731
1112    -2	2
1113    -1	1.73205080756888
1114    2	1.4142135623731
1115    3	1.73205080756888
1116    -1	1
1117    -2	2.44948974278318
1118    -1	1.73205080756888
1119    1	2.23606797749979
1120    0	1.4142135623731
1121    1	2.23606797749979
1122    -1	1.73205080756888
1123    -1	1.73205080756888
1124    0	1.4142135623731
1125    0	0
1126    0	1.4142135623731
1127    -3	1.73205080756888
1128    -3	1.73205080756888
1129    1	1
1130    2	1.4142135623731
1131    -2	1.4142135623731
1132    4	2
1133    0	2
1134    2	1.4142135623731
1135    2	3.16227766016838
1136    3	1.73205080756888
1137    2	1.4142135623731
1138    2	2.82842712474619
1139    4	2
1140    2	2
1141    -1	1
1142    0	2
1143    -2	1.4142135623731
1144    2	1.4142135623731
1145    1	1
1146    1	1.73205080756888
1147    -1	1.73205080756888
1148    1	1
1149    -1	2.23606797749979
1150    1	1
1151    0	0
1152    -2	1.4142135623731
1153    -2	1.4142135623731
1154    1	1
1155    -1	1.73205080756888
1156    2	1.4142135623731
1157    -4	2
1158    0	1.4142135623731
1159    0	2
1160    0	1.4142135623731
1161    0	2.44948974278318
1162    1	1.73205080756888
1163    3	1.73205080756888
1164    -1	1.73205080756888
1165    0	0
1166    3	2.23606797749979
1167    -1	1.73205080756888
1168    1	2.23606797749979
1169    0	2
1170    -2	1.4142135623731
1171    1	1.73205080756888
1172    -1	2.23606797749979
1173    1	1
1174    -1	1
1175    -4	2.44948974278318
1176    1	1
1177    2	1.4142135623731
1178    0	1.4142135623731
1179    2	1.4142135623731
1180    0	2.44948974278318
1181    1	1
1182    -1	1.73205080756888
1183    1	1
1184    -1	1
1185    2	2
1186    3	1.73205080756888
1187    0	2
1188    0	2
1189    0	1.4142135623731
1190    1	2.23606797749979
1191    -2	2
1192    -3	2.64575131106459
1193    -2	2
1194    -4	2
1195    1	1.73205080756888
1196    2	2
1197    1	1
1198    -1	1.73205080756888
1199    3	2.23606797749979
1200    1	1.73205080756888
1201    0	2
1202    0	2
1203    -1	2.64575131106459
1204    0	1.4142135623731
1205    0	0
1206    0	1.4142135623731
1207    2	2
1208    -1	1
1209    0	0
1210    0	1.4142135623731
1211    -2	2
1212    0	2.44948974278318
1213    1	1
1214    2	1.4142135623731
1215    1	2.23606797749979
1216    3	1.73205080756888
1217    2	2.44948974278318
1218    0	0
1219    0	2
1220    -1	1
1221    -1	1.73205080756888
1222    1	2.23606797749979
1223    2	2
1224    -1	1
1225    -1	1.73205080756888
1226    0	1.4142135623731
1227    1	1.73205080756888
1228    -1	1.73205080756888
1229    1	1.73205080756888
1230    0	2
1231    -4	2.44948974278318
1232    3	1.73205080756888
1233    -2	2
1234    1	2.23606797749979
1235    1	1.73205080756888
1236    3	1.73205080756888
1237    0	2
1238    1	1
1239    2	2
1240    1	2.64575131106459
1241    0	1.4142135623731
1242    0	0
1243    2	2.44948974278318
1244    0	1.4142135623731
1245    -1	1.73205080756888
1246    1	1
1247    2	2.44948974278318
1248    1	1.73205080756888
1249    2	2.44948974278318
1250    1	1.73205080756888
1251    -6	2.44948974278318
1252    -2	1.4142135623731
1253    2	2
1254    -2	1.4142135623731
1255    -1	1
1256    -2	1.4142135623731
1257    -1	1.73205080756888
1258    1	1.73205080756888
1259    -1	1
1260    1	1
1261    -1	1
1262    3	1.73205080756888
1263    2	2
1264    1	2.23606797749979
1265    2	1.4142135623731
1266    4	2.44948974278318
1267    -1	1.73205080756888
1268    0	2.44948974278318
1269    3	1.73205080756888
1270    -1	1
1271    1	1
1272    2	2
1273    0	0
1274    0	2.44948974278318
1275    1	1
1276    2	1.4142135623731
1277    0	2
1278    1	1
1279    3	1.73205080756888
1280    2	1.4142135623731
1281    -1	1
1282    2	2
1283    2	2
1284    -1	1
1285    0	2.82842712474619
1286    -1	1.73205080756888
1287    0	0
1288    0	1.4142135623731
1289    0	1.4142135623731
1290    1	1.73205080756888
1291    -2	2.44948974278318
1292    0	0
1293    -1	2.23606797749979
1294    0	2.44948974278318
1295    0	1.4142135623731
1296    0	2
1297    -2	2
1298    5	2.64575131106459
1299    2	1.4142135623731
1300    1	1.73205080756888
1301    2	1.4142135623731
1302    -1	2.23606797749979
1303    2	1.4142135623731
1304    -3	2.64575131106459
1305    1	1.73205080756888
1306    -1	1
1307    0	1.4142135623731
1308    1	1.73205080756888
1309    -1	1
1310    -4	2
1311    -4	2.44948974278318
1312    0	2.44948974278318
1313    0	2.44948974278318
1314    -3	2.23606797749979
1315    0	0
1316    1	1
1317    -3	2.23606797749979
1318    0	1.4142135623731
1319    2	1.4142135623731
1320    -2	1.4142135623731
1321    -4	2
1322    3	1.73205080756888
1323    -3	2.23606797749979
1324    -1	1.73205080756888
1325    -1	1.73205080756888
1326    -1	2.23606797749979
